,Attendance,Date,Location,Losing_Fighter_Name,Losing_Pass,Losing_STR,Losing_Sub,Losing_TD,Method,Method_Detail,Round,Time,Weight_Class,Winning_Fighter_Name,Winning_Pass,Winning_STR,Winning_Sub,Winning_TD
5498,USA,"April 05, 2007","Vegas,",Seth Petruzelli,0,0,1,8,SUB,Guillotine Choke,2,0:39,Light Heavyweight,Wilson Gouveia,1,0,1,17
5499,USA,"April 05, 2007","Vegas,",Keita Nakamura,0,0,2,32,U-DEC,,3,5:00,Welterweight,Drew Fickett,0,0,2,79
5500,USA,"April 05, 2007","Vegas,",Nate Mohr,0,0,0,6,SUB,Ankle Lock,1,2:58,Lightweight,Kurt Pellegrino,1,0,1,4
5501,USA,"April 05, 2007","Vegas,",Forrest Petz,0,0,0,7,U-DEC,,3,5:00,Welterweight,Kuniyoshi Hironaka,1,0,5,26
5502,USA,"April 05, 2007","Vegas,",Rich Clementi,0,0,0,9,U-DEC,,3,5:00,Welterweight,Roan Carneiro,4,0,7,22
5503,USA,"April 05, 2007","Vegas,",Naoyuki Kotani,1,0,1,12,U-DEC,,3,5:00,Lightweight,Thiago Tavares,2,0,4,21
5504,USA,"March 03, 2007","Columbus,",Tim Sylvia,0,0,0,25,U-DEC,,5,5:00,Heavyweight,Randy Couture,0,1,7,73
5505,USA,"March 03, 2007","Columbus,",Drew McFedries,0,1,0,16,SUB,Arm Triangle,1,4:06,Middleweight,Martin Kampmann,1,0,1,15
5506,USA,"March 03, 2007","Columbus,",Jason MacDonald,0,0,1,16,KO/TKO,,2,5:00,Middleweight,Rich Franklin,0,0,1,49
5507,USA,"March 03, 2007","Columbus,",Chris Lytle,3,0,0,5,U-DEC,,3,5:00,Welterweight,Matt Hughes,3,0,2,13
5508,USA,"March 03, 2007","Columbus,",Renato Sobral,1,0,1,5,KO/TKO,Punch,2,3:36,Light Heavyweight,Jason Lambert,0,2,2,19
5509,USA,"March 03, 2007","Columbus,",Rex Holman,0,0,0,11,KO/TKO,Punches,1,4:00,Light Heavyweight,Matt Hamill,0,0,0,29
5510,USA,"March 03, 2007","Columbus,",Luigi Fioravanti,0,0,0,14,SUB,Rear Naked Choke,2,3:05,Welterweight,Jon Fitch,2,0,2,19
5511,USA,"March 03, 2007","Columbus,",Jason Dent,0,0,0,12,U-DEC,,3,5:00,Lightweight,Gleison Tibau,1,0,5,36
5512,USA,"March 03, 2007","Columbus,",Jason Gilliam,0,0,0,0,SUB,Rear Naked Choke,1,1:34,Lightweight,Jamie Varner,2,0,1,7
5513,USA,"February 03, 2007","Vegas,",Travis Lutter,0,0,3,8,SUB,Triangle Choke,2,2:11,Middleweight,Anderson Silva,2,0,0,9
5514,USA,"February 03, 2007","Vegas,",Eddie Sanchez,0,0,0,5,KO/TKO,Punches,1,4:33,Heavyweight,Mirko Filipovic,0,1,0,20
5515,USA,"February 03, 2007","Vegas,",John Halverson,0,0,0,1,KO/TKO,Punches,1,0:19,Lightweight,Roger Huerta,0,0,1,13
5516,USA,"February 03, 2007","Vegas,",Marvin Eastman,0,0,0,15,KO/TKO,Punches,2,3:49,Light Heavyweight,Quinton Jackson,0,1,0,45
5517,USA,"February 03, 2007","Vegas,",Scott Smith,0,0,0,34,U-DEC,,3,5:00,Middleweight,Patrick Cote,0,0,1,50
5518,USA,"February 03, 2007","Vegas,",Jorge Rivera,0,0,0,1,KO/TKO,Punch,1,0:14,Middleweight,Terry Martin,0,1,0,4
5519,USA,"February 03, 2007","Vegas,",Tyson Griffin,4,0,3,38,U-DEC,,3,5:00,Lightweight,Frankie Edgar,0,0,8,55
5520,USA,"February 03, 2007","Vegas,",Sam Hoger,0,0,1,11,U-DEC,,3,5:00,Light Heavyweight,Lyoto Machida,0,1,4,62
5521,USA,"February 03, 2007","Vegas,",Diego Saraiva,0,0,4,14,U-DEC,,3,5:00,Lightweight,Dustin Hazelett,1,0,1,44
5522,USA,"January 25, 2007","Hollywood,",Sean Salmon,0,0,2,10,KO/TKO,Kick,2,1:06,Light Heavyweight,Rashad Evans,0,1,0,13
5523,USA,"January 25, 2007","Hollywood,",Heath Herring,1,1,1,11,U-DEC,,3,5:00,Heavyweight,Jake O'Brien,1,0,6,13
5524,USA,"January 25, 2007","Hollywood,",Spencer Fisher,0,0,0,24,KO/TKO,Punch,2,4:03,Lightweight,Hermes Franca,2,0,2,25
